date,sheet,age,measure,value
Jan-Mar 2008,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,29.0
Apr-Jun 2008,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,30.0
Jul-Sep 2008,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,24.0
Oct-Dec 2008,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,26.0
Jan-Mar 2009,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,22.0
Apr-Jun 2009,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,28.0
Jul-Sep 2009,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,24.0
Oct-Dec 2009,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Jan-Mar 2010,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,22.0
Apr-Jun 2010,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,26.0
Jul-Sep 2010,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Oct-Dec 2010,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,22.0
Jan-Mar 2011,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,20.0
Apr-Jun 2011,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Jul-Sep 2011,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,20.0
Oct-Dec 2011,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,25.0
Jan-Mar 2012,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,26.0
Apr-Jun 2012,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,26.0
Jul-Sep 2012,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,21.0
Oct-Dec 2012,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Jan-Mar 2013,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,16.0
Apr-Jun 2013,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Jul-Sep 2013,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,11.0
Oct-Dec 2013,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Jan-Mar 2014,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,12.0
Apr-Jun 2014,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Jul-Sep 2014,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Oct-Dec 2014,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,14.0
Jan-Mar 2015,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,14.0
Apr-Jun 2015,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,11.0
Jul-Sep 2015,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,14.0
Oct-Dec 2015,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Jan-Mar 2016,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Apr-Jun 2016,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,14.0
Jul-Sep 2016,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,14.0
Oct-Dec 2016,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Jan-Mar 2017,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Apr-Jun 2017,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Jul-Sep 2017,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,25.0
Oct-Dec 2017,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Jan-Mar 2018,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,21.0
Apr-Jun 2018,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Jul-Sep 2018,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,12.0
Oct-Dec 2018,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,21.0
Jan-Mar 2019,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,26.0
Apr-Jun 2019,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,22.0
Jul-Sep 2019,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Oct-Dec 2019,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,18.0
Jan-Mar 2020,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Apr-Jun 2020,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Jul-Sep 2020,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Oct-Dec 2020,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,22.0
Jan-Mar 2021,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Apr-Jun 2021,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Jul-Sep 2021,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,12.0
Oct-Dec 2021,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Jan-Mar 2022,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,25.0
Apr-Jun 2022,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Jul-Sep 2022,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Oct-Dec 2022,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,18.0
Jan-Mar 2023,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,20.0
Apr-Jun 2023,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Jul-Sep 2023,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,24.0
Oct-Dec 2023,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,26.0
Jan-Mar 2024,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,31.0
Apr-Jun 2024,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,30.0
Jul-Sep 2024,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,32.0
Oct-Dec 2024,Men - SA,Aged 16-17,Young people who were NEET_Economically inactive,22.0
Oct-Dec 2001,Men - SA,Aged 16-17,Total people in relevant population group,763.0
Jan-Mar 2002,Men - SA,Aged 16-17,Total people in relevant population group,766.0
Apr-Jun 2002,Men - SA,Aged 16-17,Total people in relevant population group,769.0
Jul-Sep 2002,Men - SA,Aged 16-17,Total people in relevant population group,769.0
Oct-Dec 2002,Men - SA,Aged 16-17,Total people in relevant population group,769.0
Jan-Mar 2003,Men - SA,Aged 16-17,Total people in relevant population group,768.0
Apr-Jun 2003,Men - SA,Aged 16-17,Total people in relevant population group,767.0
Jul-Sep 2003,Men - SA,Aged 16-17,Total people in relevant population group,768.0
Oct-Dec 2003,Men - SA,Aged 16-17,Total people in relevant population group,770.0
Jan-Mar 2004,Men - SA,Aged 16-17,Total people in relevant population group,772.0
Apr-Jun 2004,Men - SA,Aged 16-17,Total people in relevant population group,773.0
Jul-Sep 2004,Men - SA,Aged 16-17,Total people in relevant population group,775.0
Oct-Dec 2004,Men - SA,Aged 16-17,Total people in relevant population group,777.0
Jan-Mar 2005,Men - SA,Aged 16-17,Total people in relevant population group,779.0
Apr-Jun 2005,Men - SA,Aged 16-17,Total people in relevant population group,780.0
Jul-Sep 2005,Men - SA,Aged 16-17,Total people in relevant population group,782.0
Oct-Dec 2005,Men - SA,Aged 16-17,Total people in relevant population group,783.0
Jan-Mar 2006,Men - SA,Aged 16-17,Total people in relevant population group,785.0
Apr-Jun 2006,Men - SA,Aged 16-17,Total people in relevant population group,786.0
Jul-Sep 2006,Men - SA,Aged 16-17,Total people in relevant population group,790.0
Oct-Dec 2006,Men - SA,Aged 16-17,Total people in relevant population group,795.0
Jan-Mar 2007,Men - SA,Aged 16-17,Total people in relevant population group,799.0
Apr-Jun 2007,Men - SA,Aged 16-17,Total people in relevant population group,804.0
Jul-Sep 2007,Men - SA,Aged 16-17,Total people in relevant population group,805.0
Oct-Dec 2007,Men - SA,Aged 16-17,Total people in relevant population group,805.0
Jan-Mar 2008,Men - SA,Aged 16-17,Total people in relevant population group,806.0
Apr-Jun 2008,Men - SA,Aged 16-17,Total people in relevant population group,806.0
Jul-Sep 2008,Men - SA,Aged 16-17,Total people in relevant population group,803.0
Oct-Dec 2008,Men - SA,Aged 16-17,Total people in relevant population group,800.0
Jan-Mar 2009,Men - SA,Aged 16-17,Total people in relevant population group,796.0
Apr-Jun 2009,Men - SA,Aged 16-17,Total people in relevant population group,793.0
Jul-Sep 2009,Men - SA,Aged 16-17,Total people in relevant population group,791.0
Oct-Dec 2009,Men - SA,Aged 16-17,Total people in relevant population group,791.0
Jan-Mar 2010,Men - SA,Aged 16-17,Total people in relevant population group,790.0
Apr-Jun 2010,Men - SA,Aged 16-17,Total people in relevant population group,789.0
Jul-Sep 2010,Men - SA,Aged 16-17,Total people in relevant population group,788.0
Oct-Dec 2010,Men - SA,Aged 16-17,Total people in relevant population group,787.0
Jan-Mar 2011,Men - SA,Aged 16-17,Total people in relevant population group,786.0
Apr-Jun 2011,Men - SA,Aged 16-17,Total people in relevant population group,785.0
Jul-Sep 2011,Men - SA,Aged 16-17,Total people in relevant population group,783.0
Oct-Dec 2011,Men - SA,Aged 16-17,Total people in relevant population group,780.0
Jan-Mar 2012,Men - SA,Aged 16-17,Total people in relevant population group,778.0
Apr-Jun 2012,Men - SA,Aged 16-17,Total people in relevant population group,776.0
Jul-Sep 2012,Men - SA,Aged 16-17,Total people in relevant population group,775.0
Oct-Dec 2012,Men - SA,Aged 16-17,Total people in relevant population group,776.0
Jan-Mar 2013,Men - SA,Aged 16-17,Total people in relevant population group,776.0
Apr-Jun 2013,Men - SA,Aged 16-17,Total people in relevant population group,777.0
Jul-Sep 2013,Men - SA,Aged 16-17,Total people in relevant population group,775.0
Oct-Dec 2013,Men - SA,Aged 16-17,Total people in relevant population group,773.0
Jan-Mar 2014,Men - SA,Aged 16-17,Total people in relevant population group,771.0
Apr-Jun 2014,Men - SA,Aged 16-17,Total people in relevant population group,769.0
Jul-Sep 2014,Men - SA,Aged 16-17,Total people in relevant population group,767.0
Oct-Dec 2014,Men - SA,Aged 16-17,Total people in relevant population group,765.0
Jan-Mar 2015,Men - SA,Aged 16-17,Total people in relevant population group,762.0
Apr-Jun 2015,Men - SA,Aged 16-17,Total people in relevant population group,759.0
Jul-Sep 2015,Men - SA,Aged 16-17,Total people in relevant population group,757.0
Oct-Dec 2015,Men - SA,Aged 16-17,Total people in relevant population group,754.0
Jan-Mar 2016,Men - SA,Aged 16-17,Total people in relevant population group,752.0
Apr-Jun 2016,Men - SA,Aged 16-17,Total people in relevant population group,749.0
Jul-Sep 2016,Men - SA,Aged 16-17,Total people in relevant population group,746.0
Oct-Dec 2016,Men - SA,Aged 16-17,Total people in relevant population group,741.0
Jan-Mar 2017,Men - SA,Aged 16-17,Total people in relevant population group,737.0
Apr-Jun 2017,Men - SA,Aged 16-17,Total people in relevant population group,732.0
Jul-Sep 2017,Men - SA,Aged 16-17,Total people in relevant population group,728.0
Oct-Dec 2017,Men - SA,Aged 16-17,Total people in relevant population group,723.0
Jan-Mar 2018,Men - SA,Aged 16-17,Total people in relevant population group,719.0
Apr-Jun 2018,Men - SA,Aged 16-17,Total people in relevant population group,715.0
Jul-Sep 2018,Men - SA,Aged 16-17,Total people in relevant population group,713.0
Oct-Dec 2018,Men - SA,Aged 16-17,Total people in relevant population group,713.0
Jan-Mar 2019,Men - SA,Aged 16-17,Total people in relevant population group,723.0
Apr-Jun 2019,Men - SA,Aged 16-17,Total people in relevant population group,727.0
Jul-Sep 2019,Men - SA,Aged 16-17,Total people in relevant population group,731.0
Oct-Dec 2019,Men - SA,Aged 16-17,Total people in relevant population group,737.0
Jan-Mar 2020,Men - SA,Aged 16-17,Total people in relevant population group,743.0
Apr-Jun 2020,Men - SA,Aged 16-17,Total people in relevant population group,749.0
Jul-Sep 2020,Men - SA,Aged 16-17,Total people in relevant population group,753.0
Oct-Dec 2020,Men - SA,Aged 16-17,Total people in relevant population group,757.0
Jan-Mar 2021,Men - SA,Aged 16-17,Total people in relevant population group,761.0
Apr-Jun 2021,Men - SA,Aged 16-17,Total people in relevant population group,765.0
Jul-Sep 2021,Men - SA,Aged 16-17,Total people in relevant population group,768.0
Oct-Dec 2021,Men - SA,Aged 16-17,Total people in relevant population group,771.0
Jan-Mar 2022,Men - SA,Aged 16-17,Total people in relevant population group,773.0
Apr-Jun 2022,Men - SA,Aged 16-17,Total people in relevant population group,775.0
Jul-Sep 2022,Men - SA,Aged 16-17,Total people in relevant population group,779.0
Oct-Dec 2022,Men - SA,Aged 16-17,Total people in relevant population group,782.0
Jan-Mar 2023,Men - SA,Aged 16-17,Total people in relevant population group,786.0
Apr-Jun 2023,Men - SA,Aged 16-17,Total people in relevant population group,790.0
Jul-Sep 2023,Men - SA,Aged 16-17,Total people in relevant population group,796.0
Oct-Dec 2023,Men - SA,Aged 16-17,Total people in relevant population group,803.0
Jan-Mar 2024,Men - SA,Aged 16-17,Total people in relevant population group,810.0
Apr-Jun 2024,Men - SA,Aged 16-17,Total people in relevant population group,817.0
Jul-Sep 2024,Men - SA,Aged 16-17,Total people in relevant population group,822.0
Oct-Dec 2024,Men - SA,Aged 16-17,Total people in relevant population group,826.0
Oct-Dec 2001,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.398679592408051
Jan-Mar 2002,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.196726941787963
Apr-Jun 2002,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.827910949563114
Jul-Sep 2002,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.78262406219878
Oct-Dec 2002,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.677778773671577
Jan-Mar 2003,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,11.153118855813531
Apr-Jun 2003,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.63313282229703
Jul-Sep 2003,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,10.229778393285343
Oct-Dec 2003,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.536593742010771
Jan-Mar 2004,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.795811892968047
Apr-Jun 2004,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.873282994985484
Jul-Sep 2004,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.211050506076775
Oct-Dec 2004,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.299205988037365
Jan-Mar 2005,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.300893771216732
Apr-Jun 2005,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.817440965037095
Jul-Sep 2005,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,11.124577897772625
Oct-Dec 2005,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,11.350313882178
Jan-Mar 2006,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,10.496943715051108
Apr-Jun 2006,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,10.497844145097984
Jul-Sep 2006,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,10.22526830191869
Oct-Dec 2006,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.661183259540401
Jan-Mar 2007,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.29074728707561
Apr-Jun 2007,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.141674544211087
Jul-Sep 2007,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.100100219133271
Oct-Dec 2007,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,9.520437404558892
Jan-Mar 2008,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.918679328768964
Apr-Jun 2008,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.275840473866205
Jul-Sep 2008,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.913666903276434
Oct-Dec 2008,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.783603375875287
Jan-Mar 2009,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.890114760781075
Apr-Jun 2009,Men - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.802503437549564
