REF_AREA,STRUCTURE_NAME,MEASURE,UNIT_MEASURE,FREQUENCY,TIME_PERIOD,OBS_VALUE
GRC,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,7.9177733088
GRC,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,35.904432433
GRC,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,20.915443402
GRC,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,28.443192952
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,21.866666667
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,21.997890536
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,19.99965035
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,25.388888889
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,18.866666667
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,21.99994287
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,23.407407407
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,18.998785794
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,15.997967839
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,26.466666667
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,20.566666667
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,20.999797427
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,18.333333333
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,19.999215194
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,16.998428805
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,23.333333333
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,13.80952381
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,22
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,13.556861867
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,19.143302167
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,14.43961576
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,17.08760721
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,24.949643815
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,11.015980585
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,15.140951318
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,21.573417837
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,17.813485151
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,21.260019513
HRV,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,27.711318258
HRV,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,13.931319657
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1986,13.110201744
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1986,22.625662657
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1986,5.1929428235
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1989,16.353082202
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1989,26.331679397
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1989,8.1290614799
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1992,25.22
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1992,19.4
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1992,14.07
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1993,16.93
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1993,19.22
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1993,21.27
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1994,25.63
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1994,20.78
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1994,16.05
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1995,15.2
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1995,19.94
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1995,24.75
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1996,21.005582361
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1996,26.459308599
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1996,15.546054811
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1997,21.867880512
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1997,25.721022389
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1997,18.082609175
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1998,21.997695331
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1998,25.855130078
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1998,18.110592272
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1999,22.671407679
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1999,26.411420292
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1999,18.838932382
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2000,26.48
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2000,23.41
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2000,20.38
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,18.84
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,21.74
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,24.59
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,22.95
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,21.67
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,20.42
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,23.41
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,22.69
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,21.97
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,22.82
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,22.95
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,23.09
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,23.31
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,23.09
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,22.88
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,21.56
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,23.11
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,24.66
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,20.65
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,21.16
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,21.69
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,21.44
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,20.79
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,20.15
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,21.1
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,21.79
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,22.49
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,21.93
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,21
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,20.1
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,18.72
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,19.99
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,21.33
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,19.54
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,17.39
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,15.34
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,15.3
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,16.81
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,18.43
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,19.37
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,18.65
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,18
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,17.79
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,19.78
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,21.92
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,21.1
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,19.55
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,18.1
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,16.37
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,15.72
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,15.02
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,14.79
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,15.97
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,17.06
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,20.264064334
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,20.01
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,20.56
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,19.849249378
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,19.689275212
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,19.987921247
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,21.036082766
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,21.955783004
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,20.2514108
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,19.300624806
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,19.734233586
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,18.931253193
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,18.834899266
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,19.317114839
HUN,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,19.896791442
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,18.598711325
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,25.193554623
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,49.417057988
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,30.147236939
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,23.457783177
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,31.968439209
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,15.231118233
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,22.229297032
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,46.663527984
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,30.799962909
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,23.288428529
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,32.951332467
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,20.399677834
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,27.126741148
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,48.000444397
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,28.28011521
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,23.014943188
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,29.976946152
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,17.132839533
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,24.446262754
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,47.552743924
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,29.525722315
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,22.574537109
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,31.725839197
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,20.257999625
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,26.890193422
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,49.517276445
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,30.355133012
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,24.579894311
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,32.047905441
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,20.038556931
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,27.835653327
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,51.356258676
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,27.568794652
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,22.053555403
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,29.39710015
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2024,15.598919765
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2024,23.700831836
IND,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2024,48.125128867
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2024,28.370657374
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2024,22.01421873
IND,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2024,30.47918508
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,16.461538462
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,25.999688081
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,18.999837451
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,21.529411765
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,12.028571429
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,30.999935001
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,18.094017094
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,25.998925384
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,17.998782654
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,24.504761905
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,12.859259259
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,30.99995323
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,17.715447154
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,23.999726032
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,18.997085536
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,21.771929825
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,14.266666667
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,28.999447575
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,17.02020202
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,25.997377548
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,19.999394621
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,20.780701754
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,13.837606838
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,30.99720883
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,14.902777778
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,27.999628958
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,25.998134264
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,18.324074074
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,11.990196078
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,30.997580256
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,16.085967413
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,13.607140706
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,33.042295103
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,36.594014895
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,18.778374389
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,30.519601612
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,14.165425745
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,12.463999629
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,31.782261368
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,35.808329839
IRL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,17.895692813
IRL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,31.017988129
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,7.3857277586
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,24.998675339
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,8.9866158874
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,15.893825736
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,4.5653894585
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,30.997855593
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,7.3333333333
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,26.9998944
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,15.997138346
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,11.978494624
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,3.4275362319
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,36.999653113
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,6.4509803922
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,21.99987452
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,13.998264013
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,10.016666667
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,3.4691358025
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,29.998651097
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,8.2254901961
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,20.998153362
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,12.998360893
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,12.654320988
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,4.3939393939
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,26.999393792
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,7.5986394558
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,20.998653563
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,14.997159302
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,11.239316239
ISL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,4.6126126126
ISL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,25.999597077
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,25.309139335
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2001,28.830480632
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2001,17.542613666
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,36.54747791
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,18.358945898
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2001,35.81130421
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,23.89518101
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,28.440427035
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,18.761283678
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,33.096361697
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,18.352849061
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,34.270659836
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,23.251884542
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,28.242277827
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,18.161283233
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,32.225549701
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,17.810739532
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,34.35484749
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,23.196394237
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,27.926710191
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,17.88966048
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,32.818410939
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,17.231875828
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,34.148500242
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,22.981697382
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,27.929444418
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,18.632459973
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,31.872196985
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,17.427842529
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,33.737228513
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,22.499048052
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,28.497121808
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,20.418746818
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,31.950294792
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,16.612985068
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,33.528185466
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,22.269990682
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,28.688627667
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,20.273193677
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,30.440685671
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,16.907558051
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,34.21168267
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,21.360702227
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,28.137763162
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,18.951587632
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,29.680937317
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,15.999940777
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,34.056453576
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,22.152290255
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,28.165019334
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,20.19192916
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,30.135754803
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,16.816798398
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,33.493577812
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,21.433368421
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,28.517489831
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,20.413900977
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,29.007390126
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,16.307032302
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,34.002253653
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,22.454380909
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,27.48497074
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,19.332614373
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,29.787427506
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,17.253525331
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,33.266909736
ISR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,21.829596847
ISR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,29.074731008
